,spatial X_st rnd d_c train,spatial X_st rnd d_c val,spatial X_st min d_c train,spatial X_st min d_c val,spatial X_st max d_c train,spatial X_st max d_c val,spatial X_st avg d_c train,spatial X_st avg d_c val,"spatial X_(t,s) rnd d_c train","spatial X_(t,s) rnd d_c val","spatial X_(t,s) min d_c train","spatial X_(t,s) min d_c val","spatial X_(t,s) max d_c train","spatial X_(t,s) max d_c val","spatial X_(t,s) avg d_c train","spatial X_(t,s) avg d_c val","spatial Y_hat_(t,s) rnd d_c train","spatial Y_hat_(t,s) rnd d_c val","spatial Y_hat_(t,s) min d_c train","spatial Y_hat_(t,s) min d_c val","spatial Y_hat_(t,s) max d_c train","spatial Y_hat_(t,s) max d_c val","spatial Y_hat_(t,s) avg d_c train","spatial Y_hat_(t,s) avg d_c val","spatial Y_(t,s) rnd d_c train","spatial Y_(t,s) rnd d_c val","spatial Y_(t,s) min d_c train","spatial Y_(t,s) min d_c val","spatial Y_(t,s) max d_c train","spatial Y_(t,s) max d_c val","spatial Y_(t,s) avg d_c train","spatial Y_(t,s) avg d_c val"
test_loss,0.19939536,0.19939536,0.33436078,0.33436078,0.8293183,0.8293183,0.49043196,0.49043196,0.33603725,0.33603725,0.46572152,0.46572152,0.40269703,0.40269703,0.35113508,0.35113508,0.13598119,0.13598119,0.14197545,0.14197545,0.12443052,0.12443052,0.11792257,0.11792257,0.26901084,0.26901084,0.29879162,0.29879162,0.47395426,0.47395426,0.32513043,0.32513043
0,3.09237,0.60517836,3.7202132,0.58952016,6.9565787,0.43092722,5.5338106,0.5285149,1.5810779,0.86453414,1.4437691,0.90766555,1.9924105,0.85160166,1.5364199,0.8771201,3.3878047,0.595522,3.7431796,0.6113528,3.9134312,0.5462883,4.0531983,0.7709309,3.9732313,0.644869,4.42099,0.65894693,5.4261794,0.56164277,4.7996054,0.71668166
1,2.1804202,0.63355273,2.4477243,0.5415393,5.0850053,0.40752256,3.7776089,0.5927155,1.2791915,0.8445972,1.1319567,0.9332641,1.5486906,0.73709923,1.2947255,0.9675546,2.6293838,0.5545976,2.715314,0.60645014,2.8411334,0.49455798,3.1547303,0.6282904,2.899864,0.5370081,2.996019,0.6155616,3.2650306,0.5286119,3.4410841,0.5472054
2,2.129839,0.5463239,2.173166,0.57112384,4.895866,0.41663635,3.4560163,0.52039325,1.1636012,0.6885049,1.0750701,0.7470635,1.38527,0.79269207,1.2509501,0.7908184,2.327947,0.5266609,2.4284537,0.5303031,2.4613502,0.51608485,3.0345128,0.50366867,2.506782,0.9483831,2.9158542,0.51499474,2.801877,0.52608734,2.9995313,0.54161066
3,1.9216344,0.54373175,1.9824024,0.58100075,4.7505207,0.38980433,3.2256026,0.49688974,1.0125433,0.6553678,0.9188052,0.8053645,1.1945183,0.71312356,1.1204786,0.8385736,2.1507986,0.4972918,2.3717332,0.5390493,2.3329477,0.5324089,2.6807647,0.5033036,2.464754,0.5785946,2.6586437,0.53968084,2.74099,0.52118903,2.6839828,0.64456004
4,1.7676724,0.52560306,1.9075671,0.5162288,4.4054155,0.4620157,3.0733042,0.4977774,1.0186943,0.81691664,0.8618632,0.78718346,1.1790695,0.73045874,1.1109751,0.7824001,2.021662,0.6285014,2.1181781,0.52450806,2.1527731,0.5489337,2.6115348,0.48270518,2.3360748,0.5087775,2.3935752,0.51960427,2.4346423,0.6220526,2.7070966,0.47882923
5,1.7554955,0.56651896,1.7688673,0.5765517,4.3420115,0.40092933,2.788599,0.5220641,1.065074,0.7733435,0.75130713,0.7376349,1.1060462,0.69553685,1.0182176,0.8070179,2.0146546,0.50419736,1.9625739,0.52349234,2.0385761,0.4977926,2.364554,0.53760016,2.1666322,0.5724288,2.4717793,0.53447086,2.2309299,0.5838965,2.602121,0.46052966
6,1.6022342,0.5458115,1.686541,0.53209114,3.93445,0.42454278,2.692091,0.4695858,0.9141575,0.6538163,0.7350602,0.7814444,0.9680172,0.60911876,0.9150937,0.66469777,1.84772,0.51306075,1.8374581,0.5533435,1.964939,0.4975411,2.413555,0.4743025,2.0701358,0.6559185,2.3649666,0.6106675,2.2740011,0.63071716,2.3062983,0.6966909
7,1.4267007,0.5424845,1.5704575,0.53215337,3.7790818,0.5196899,2.490486,0.52608836,0.89955854,0.6986414,0.6571984,0.6933169,0.91651505,0.66325426,0.8369506,0.6998389,1.8006066,0.52504796,1.8077192,0.5279306,1.8863271,0.5223227,2.0662403,0.48062745,1.8623052,0.54937047,2.1473763,0.480645,2.074114,0.6193049,2.2123096,0.5706605
8,1.3526598,0.6514454,1.4554327,0.5631385,3.598549,0.49400285,2.5361938,0.496996,0.82864946,0.72576046,0.6585579,0.70405334,0.8440507,0.64036244,0.7121372,0.76123595,1.6711333,0.6076149,1.7336618,0.56868404,1.6205765,0.50859106,1.9821995,0.51497656,1.7236848,0.72735125,2.0881982,0.5175393,1.9546455,0.579637,2.1879346,0.52027416
9,1.3754094,0.53363866,1.2812699,0.5738846,3.2819679,0.42700934,2.1565523,0.49418235,0.785761,0.71643645,0.5426228,0.8377669,0.83856916,0.6693394,0.6657745,0.69029385,1.4388798,0.5354016,1.504054,0.5920772,1.5433229,0.51743937,2.069023,0.46994713,1.8102565,0.5597706,1.9368148,0.5798319,1.8438424,0.7476741,2.0013313,0.5234381
10,1.220513,0.5403602,1.2444152,0.5438367,2.9371898,0.7330998,2.113796,0.5164836,0.8547616,0.77461904,0.5356391,0.7006404,0.6275216,0.7648839,0.6485057,0.6559444,1.4793689,0.6165948,1.4618535,0.61064434,1.4607661,0.52204114,1.7470348,0.4598747,1.508831,0.5423718,1.787835,0.5759409,1.9350839,0.65243965,2.040304,0.56667477
11,1.1019425,0.5875777,1.2033162,0.50997627,3.123627,0.47471806,1.9196393,0.4986338,0.7580047,0.6739514,0.47517666,0.7967256,0.69074595,0.70443034,0.5643781,0.74834317,1.4164923,0.5950457,1.2288241,0.58080804,1.3391254,0.60246867,1.6617695,0.4778538,1.5275888,0.56062734,1.7720652,0.4908256,1.7245895,0.60976475,1.8746992,0.5413243
12,0.9807159,0.5583637,1.1573578,0.559057,2.902322,0.5928114,1.8152153,0.49561813,0.58318967,0.85581386,0.45532578,0.76998866,0.674902,0.6537187,0.58163315,0.6999671,1.2802094,0.5533758,1.1446778,0.5872589,2.4075408,0.3889756,1.5084101,0.48275128,1.3570045,0.5837439,1.7397735,0.5222836,1.7329156,0.5575157,1.7811525,0.682943
13,0.89432657,0.57086617,1.0234206,0.5527569,2.74304,0.57235116,1.5947345,0.5507065,0.6592268,0.8325367,0.4001352,0.70874906,0.58670264,0.6941629,0.5200663,0.73823273,1.1603242,0.6289075,0.99421465,0.5997147,1.9857469,0.43833664,1.4108691,0.49126548,1.2452245,0.5357937,1.5337964,0.4899736,1.6038768,0.7633601,1.8229659,0.49684948
14,0.9067823,0.5922126,0.99354535,0.5157901,3.4579723,0.6214034,1.5553815,0.5718939,0.54783237,0.8142192,0.4327251,0.7636147,0.51537806,0.65164953,0.5013211,0.7172976,2.1143136,0.44432566,0.9850524,0.5701492,1.8593566,0.38699645,1.320147,0.46271855,1.1396725,0.6647062,1.6072928,0.53966165,2.4942493,0.42451173,1.6029083,0.49029118
15,1.4032991,0.57022387,0.8987407,0.5363938,3.0063279,0.52112,1.4303473,0.60756767,0.5456722,0.7706532,0.36228442,0.7516023,0.57311255,0.7115994,0.43256694,0.69343895,1.8193613,0.44849378,1.0027318,0.66626954,1.5651631,0.39921018,1.261852,0.48227197,2.0010946,0.5166564,1.4592437,0.55712926,2.0459604,0.48863286,1.5581797,0.7900158
16,1.2189275,0.5135822,0.8394564,0.5503394,2.7450683,0.7324213,1.2419213,0.6371703,0.4542998,0.75861895,0.32780975,0.7617223,0.50797826,0.70251626,0.42540982,0.76289177,1.6897146,0.47938854,2.41994,0.4176295,1.4892408,0.38159463,1.2279603,0.4456818,1.6493257,0.4626255,1.4050651,0.49940524,1.9328134,0.49949017,2.4610753,0.4896471
17,1.1378162,0.51298577,0.84151393,0.60013103,2.430858,0.3966419,2.238255,0.41350248,1.916601,0.6341161,0.32744145,0.7615332,1.2036523,0.6127205,0.3866342,0.71937037,1.3843776,0.44854504,2.1196258,0.43598884,1.3615654,0.46228173,1.1523505,0.4938269,1.4119468,0.5056695,1.3164731,0.54703015,1.7614173,0.5425021,2.1189675,0.473573
18,0.91750425,0.7140794,0.7444362,0.54688686,2.3256843,0.51442325,1.8927304,0.39337048,1.520376,0.6026876,1.2520053,0.7338164,1.1046251,0.57352555,0.346844,0.7150497,1.4657123,0.44291246,1.7073302,0.4279329,1.2243536,0.39133182,1.1553271,0.49355468,1.3231406,0.45249453,2.2259128,0.3959979,1.6648452,0.4943755,1.9680036,0.5046409
19,0.92383087,0.5097221,0.7213396,0.55696756,2.0700974,0.42515483,1.5951111,0.46071765,1.4873453,0.5859312,1.1117157,0.6089011,0.94619894,0.5833388,0.33983558,0.7194723,1.3029249,0.4442519,1.4792969,0.4152623,1.1148009,0.43299982,1.0459337,0.4634509,1.1284989,0.5135096,1.7848368,0.4000849,1.5288521,0.507496,1.7141811,0.5431233
20,0.78784525,0.53040975,0.68857867,0.5362375,1.9374592,0.60900134,1.5915558,0.40705734,1.3460013,0.56169003,0.7975234,0.6886189,0.8761864,0.6251191,0.33845648,0.7297988,1.0913483,0.46509552,1.5581841,0.4120779,1.0414704,0.4655152,1.0143725,0.4602285,1.0114125,0.45829195,1.5443919,0.42329153,1.3957915,0.5387055,1.6000416,0.49946427
21,0.6963565,0.48552763,0.6760895,0.55343175,1.8544366,0.52100784,1.3259954,0.46983862,1.0810577,0.6190606,0.80900705,0.6610026,0.7589287,0.62754,1.096076,0.75855106,1.0494648,0.45642525,1.3240905,0.43200645,1.0031705,0.46897712,0.9944,0.48785618,0.9064674,0.45346218,1.4251328,0.4144866,1.3444762,0.40164462,1.5949663,0.4643825
22,0.693636,0.5059981,1.836345,0.4772391,1.7693294,0.669142,1.2138817,0.51524454,0.9492277,0.62516165,0.7127531,0.6217598,0.7179805,0.58969426,0.81426954,0.657667,1.0114497,0.4780303,1.1145759,0.47922602,0.9410843,0.46751827,0.88907605,0.5005039,0.8345974,0.46356377,1.304299,0.45898873,1.3134003,0.44812047,1.499629,0.45761982
23,0.59170425,0.5107378,1.5689105,0.43433508,1.5482997,0.5857831,1.2231246,0.40067846,0.99362606,0.8595155,0.63105834,0.6980694,0.70520824,0.6369727,0.7927077,0.6338352,0.93823016,0.4772489,1.0032086,0.43937856,0.88607424,0.429085,0.87753934,0.456489,0.753277,0.41950524,1.251843,0.4273587,1.2436118,0.46958047,1.4844098,0.5100753
24,0.48441797,0.54353017,1.2755212,0.42568728,1.516781,0.6016587,1.0316069,0.44028977,0.9543311,0.6233169,0.5892697,0.666181,0.5331979,0.6641094,0.64643943,0.73719627,0.909614,0.54648626,0.9019274,0.45258963,0.9069908,0.4238314,0.8258589,0.4889215,0.74175733,0.4819269,1.1239519,0.40029144,1.1093439,0.44892004,1.3175627,0.5141548
25,0.55746615,0.5037257,1.2545623,0.5130197,1.4497862,0.5869021,1.0756943,0.53675145,0.67670304,0.6325564,0.49394467,1.0078741,0.61751103,0.617112,0.5394663,0.63579905,0.8461951,0.47318217,0.9438172,0.44350994,0.8312553,0.41618392,0.7962108,0.47572705,0.66078883,0.43235314,1.0342139,0.38826644,1.1442012,0.51852417,1.2547679,0.47700772
26,0.4803067,0.51212686,1.0407094,0.44259,1.2954861,0.6731226,1.0076203,0.45384774,0.65414476,0.58142847,0.54293287,0.73831415,0.5226184,0.6106385,0.51206934,0.617861,0.7762044,0.4624938,0.78800815,0.45185158,0.8067767,0.43502867,0.7631248,0.4655322,0.68220204,0.5110448,1.0324656,0.42465132,1.0417008,0.4808139,1.2309318,0.439501
27,0.50155777,0.53076404,0.9071564,0.40871346,1.2907426,0.54452556,0.8874525,0.48256582,0.6375809,0.57938147,0.4708777,0.68823206,0.51303655,0.672324,0.526456,0.6702693,0.6852379,0.4908821,0.75873196,0.44989315,1.912214,0.5110578,2.310374,0.33787897,0.5853143,0.5106292,0.884579,0.425656,1.0441098,0.46584386,1.1339697,0.54431784
28,0.43802327,0.51639795,0.84069514,0.39119133,2.082233,0.7189174,0.8544248,0.51726097,0.508417,0.56946254,0.4286246,0.6925283,0.4598861,0.6386109,0.43649778,0.6493113,0.70378995,0.48085535,0.7139675,0.45479196,1.61563,0.33641067,1.7666099,0.35181114,0.5846214,0.50677097,0.9290275,0.45466483,0.9460346,0.46749583,1.119238,0.46071365
29,0.41855085,0.5293378,0.76987106,0.41019216,1.5673155,0.55982536,1.5061544,0.46168202,0.47785202,0.58691794,0.4507715,0.6477235,1.2097957,0.5918361,0.42846248,0.67874426,1.5436865,0.41993672,0.6581148,0.44993454,1.1423771,0.33289048,1.5235682,0.3423276,0.60684824,0.46408463,0.87928337,0.45540607,0.97911394,0.5099353,1.0955905,0.56788516
30,0.4189314,0.5194938,0.77112573,0.39835903,1.6859003,0.5282319,1.1719595,0.4148339,0.53486377,0.6387095,1.1665506,0.5596656,0.8644704,0.5976815,0.42817995,0.70328885,1.2010667,0.4085503,0.76256955,0.46107483,1.0300926,0.35316628,1.284653,0.352933,0.48787004,0.45983672,0.8454076,0.49946868,0.8808192,0.5028425,1.0516857,0.44488415
31,0.3608863,0.5106794,0.70571005,0.4220415,1.4230554,0.52173615,0.9949444,0.6052305,1.1655996,0.58184725,0.8618169,0.596467,0.7630179,0.6536483,0.34429553,0.67881453,1.0261867,0.44218963,1.991859,0.35624182,1.022647,0.36297777,1.1923696,0.3814388,0.52356225,0.5021101,0.74123794,0.45312256,0.90314436,0.4993252,0.97318685,0.47738916
32,2.1513934,0.429164,0.6897879,0.40064442,1.3539833,0.46792176,0.8999057,0.5342454,0.95050484,0.89605623,0.7700641,0.64127487,0.79521495,0.58245534,0.31653988,0.650308,0.90140665,0.39140767,1.5958323,0.37671393,0.8622735,0.34085774,1.1752344,0.37383604,0.47258973,0.4587063,0.8295074,0.43016148,2.0303998,0.6440735,0.93144333,0.49678543
33,1.6370587,0.39114612,0.6656581,0.42460302,1.3911746,0.6271749,0.8776066,0.39478958,0.82406145,0.57516336,0.6541385,0.6255289,0.6361097,0.5824823,0.3601437,0.6874596,0.80300885,0.39476487,1.2801179,0.3719028,0.8805173,0.35029453,0.9324705,0.3864819,0.46543273,0.50260717,0.7364136,0.48095953,1.6314737,0.5029451,0.92876387,0.47485384
34,1.2611358,0.4167418,0.56420195,0.42699113,1.2525377,0.7227424,1.0131093,0.63728243,0.63846844,0.5788686,0.7155945,0.5571792,0.56701446,0.63072807,0.31842571,0.65639853,0.6991872,0.40059388,1.1571918,0.36348483,0.7294286,0.3417517,0.97009724,0.35864672,2.0680518,0.46290675,0.67956436,0.44629648,1.5166085,0.50735563,0.8348199,0.49026364
35,1.1373291,0.40372255,0.53134024,0.42955348,1.15234,0.7042153,0.73547983,0.49016428,0.6008726,0.5349696,0.6418862,0.5917504,0.54822373,0.62958217,0.33436182,0.6697222,0.6581779,0.39965868,0.9436132,0.379335,0.6848444,0.32798606,0.92171794,0.36681622,1.4697827,0.45267394,0.69660825,0.43230075,1.3538139,0.47764236,0.8177632,0.48178947
36,0.9389242,0.42571196,0.6196365,0.41934553,1.0379434,0.57665205,0.74273723,0.4415604,0.48220432,0.54240817,0.4303774,0.5734544,0.42660725,0.70403624,0.32580686,0.9413638,0.6011502,0.3812856,0.87680537,0.37035975,0.64124095,0.36185023,0.83022,0.37913355,1.298771,0.39146504,2.1028602,0.3918056,1.2837588,0.42722625,0.82943296,0.4591945
37,0.89478594,0.52163035,0.56302315,0.4471658,0.98256963,0.65915376,0.73855066,0.5265365,0.41545197,0.523686,0.4493652,0.597273,0.45111817,0.62150764,1.6767311,0.63220453,0.60311496,0.42990205,0.85482746,0.36947298,0.7204089,0.3426845,0.7787665,0.36029425,1.0641078,0.47512302,1.6395179,0.3411896,1.1642009,0.4567455,2.0285258,0.42847496
38,0.9049839,0.41554573,0.4323826,0.44541875,1.3606535,0.7118336,0.6612909,0.5842996,0.50972503,0.5828517,0.41674903,0.68665427,0.4070205,0.61559355,1.0862665,0.5692386,0.5393791,0.41239136,0.7790303,0.38400996,0.63769895,0.3609145,1.7541606,0.30827355,0.98445773,0.42171913,1.5358089,0.39117268,1.1245807,0.43390623,1.4671257,0.4522455
39,0.7678872,0.44144925,1.0341859,0.4089486,0.92118496,0.7380956,0.58714485,0.7622708,0.40157875,0.58761525,0.45363343,0.65114146,0.38747132,0.718484,0.97063416,0.5453349,0.55115217,0.4007489,0.7021338,0.35072547,0.57531536,0.34431493,1.5146346,0.29706866,0.89971805,0.54856545,1.4279433,0.3678566,1.0375369,0.49574107,1.3203387,0.4452056
40,0.82540935,0.524897,0.723,0.40061092,0.89775383,0.8167259,0.5928225,0.58981305,0.4281044,0.53223807,0.38666102,0.7055741,0.44269198,0.6293339,0.7660707,0.53015345,0.4454745,0.39996552,0.69217277,0.35697883,0.5163062,0.3547264,1.0908654,0.28402156,0.7355288,0.45185032,1.1429211,0.37368673,1.039041,0.549556,1.1750046,0.3697201
41,0.7611998,0.4396582,0.66239154,0.3926554,0.8823263,0.7079298,0.55748445,0.44361365,0.35535282,0.56778365,0.3707603,0.6311944,0.38579363,0.71365386,0.6993637,0.8434165,0.44772202,0.4118126,0.70045996,0.39410204,0.54617095,0.3603173,0.952746,0.29906505,0.8193204,0.47642612,1.017518,0.3518106,1.0172962,0.46806824,1.0195444,0.3853771
42,0.7664819,0.43832037,0.5879003,0.41746676,0.8099916,0.7636864,0.56734216,0.54561263,0.38317394,0.5656089,0.2986152,0.6330792,0.30577263,0.623219,0.6612056,0.5500846,0.43969366,0.4164154,0.75104946,0.35756436,0.52903205,0.3599591,0.84339136,0.31448042,0.695976,0.41084313,1.057191,0.39013585,0.8822107,0.38098222,0.9348533,0.5060516
43,0.61152655,0.43958074,0.48044452,0.43397397,1.7314074,0.52980596,0.5193383,0.51634896,0.33116424,0.56004816,0.2961448,0.62486356,1.1367509,0.5891193,0.5210055,0.6368101,0.44414967,0.40864286,0.58075523,0.38680136,0.56289035,0.36315522,0.77347875,0.31045392,0.62965447,0.48362744,0.9117207,0.34096622,0.8673451,0.42895624,0.91493493,0.49478558
44,1.6984099,0.3584684,0.5213008,0.4084189,1.2179446,0.7179151,1.1905656,0.68154967,0.3418541,0.55846035,0.33496225,0.62115884,0.85345036,0.54254985,0.43986195,0.755042,0.41371,0.418349,0.5142054,0.38722372,0.4348938,0.35211867,0.7073086,0.3023193,0.59159285,0.41875446,0.879968,0.34144574,0.8811379,0.47656304,0.8597402,0.47990653
45,1.1052057,0.35170528,0.45447817,0.41631824,1.2210034,0.5451356,0.8782979,0.58801997,0.2881997,0.56029177,1.197838,0.7557232,0.6654862,0.5492245,0.43901765,0.578882,0.35363582,0.4224181,0.6334773,0.37487233,0.5001542,0.3410072,0.6840525,0.2843331,0.5875581,0.45779303,0.8279815,0.3494017,0.8517617,0.5085707,0.802777,0.40206882
46,0.96523595,0.33851525,0.42944232,0.42702195,1.0496601,0.5413384,0.87293446,0.46954137,0.3060716,0.601556,0.7685006,0.6617914,0.5467327,0.6541673,0.47027758,0.615271,0.39056018,0.44589832,0.53656596,0.38164762,2.030345,0.2714004,0.58804315,0.32247454,0.54133195,0.44402298,0.7805163,0.32507238,0.8276362,0.47126478,0.78113693,0.47882327
47,0.7752001,0.37674966,0.40985703,0.42033646,1.0264143,0.696351,0.718737,0.519036,0.2706099,0.5934748,1.1416866,0.67569137,0.44695246,0.58464754,0.39355487,0.6624706,1.8771138,0.36009857,0.5128838,0.3770727,1.3824017,0.27462998,0.61245483,0.2881919,1.4392917,0.42798007,0.72756255,0.34411654,0.74851733,0.49311802,0.7209557,0.50719464
48,0.77646613,0.37562165,0.38735288,0.42126113,0.9675072,0.65699965,0.72829425,0.47059196,1.7994493,0.47180393,0.6640423,0.6097212,0.40185156,0.57017946,0.43363926,0.64126325,1.4389774,0.3539391,0.4827758,0.3637186,1.2270464,0.25121292,0.56947094,0.32200786,1.0504222,0.45929402,0.71664244,0.35037047,0.7383383,0.49344298,0.76154244,0.4005483
49,0.6773861,0.3590063,0.35538894,0.4051616,0.94820994,0.6110413,0.6555226,0.51000565,1.284993,0.4871975,0.6281936,0.64768547,0.344185,0.5570739,0.4142451,0.59587485,1.1190443,0.33471373,0.48063126,0.38288188,0.9520401,0.2566302,0.496656,0.2956374,0.9051156,0.39109984,0.66917557,0.33874285,0.7477487,0.43783954,0.682408,0.41119453
50,0.5907539,0.35152617,0.3374053,0.41504186,0.81194276,0.65691435,0.5671024,0.6179082,0.860059,0.45556936,0.5087605,0.5963981,0.37845743,0.63860714,0.3799427,0.596724,0.88202786,0.34161928,1.8349589,0.3204347,0.8582774,0.24538976,0.49899575,0.3059792,0.8300159,0.4125854,0.63396275,0.3536161,0.6817209,0.5407253,0.66898334,0.46429223
