,spatial None PL train,spatial None PL val,spatial X_s1 max d_c train,spatial X_s1 max d_c val,spatial X_s1 avg d_c train,spatial X_s1 avg d_c val
t_iter_avg,21.1,21.1,35.1,35.1,36.0,36.0
budget_usage,0.7979383506805444,0.7979383506805444,0.13080464371497197,0.13080464371497197,0.15432345876701362,0.15432345876701362
sensor_usage,1.0,1.0,0.07692307692307693,0.07692307692307693,0.09230769230769231,0.09230769230769231
streamtime_usage,1.0,1.0,1.0,1.0,1.0,1.0
test_loss,0.24872161,0.24872161,1.5975592136383057,1.5975592136383057,1.1390362977981567,1.1390362977981567
RF_loss,0.5601975,0.5601975,0.5601974725723267,0.5601974725723267,0.5601974725723267,0.5601974725723267
cand_subsample_rate,,,1.0,1.0,1.0,1.0
points_percluster_rate,,,0.0,0.0,0.0,0.0
0,0.5201742649078369,0.30562835931777954,2.83473801612854,1.0278007984161377,2.6298704147338867,1.0881297588348389
1,0.32925933599472046,0.2729775607585907,1.9592013359069824,1.9975746870040894,1.7001116275787354,1.2758666276931763
2,0.3071928918361664,0.251171350479126,1.760789155960083,1.964810848236084,1.534947395324707,1.5072814226150513
3,0.2706184387207031,0.2779656946659088,1.6434117555618286,1.711879014968872,1.4884976148605347,1.3029636144638062
4,0.2618294060230255,0.2556800842285156,1.578911304473877,1.6436647176742554,1.430039405822754,1.3235912322998047
5,0.24393750727176666,0.24630846083164215,1.5128756761550903,1.4143322706222534,1.3145649433135986,1.4541923999786377
6,0.2359810620546341,0.2871686816215515,1.4455159902572632,1.3380991220474243,1.2858350276947021,1.4754137992858887
7,0.21375387907028198,0.2899332344532013,1.4021389484405518,1.699859857559204,1.228285312652588,1.5444366931915283
8,0.20573540031909943,0.28264090418815613,1.3619942665100098,1.7918952703475952,1.1798322200775146,1.374348521232605
9,0.2006099671125412,0.2587719261646271,1.271087646484375,1.8305275440216064,1.1168116331100464,1.2889962196350098
10,0.19003599882125854,0.292807936668396,1.2571165561676025,1.9370841979980469,1.0696806907653809,1.3276616334915161
11,0.1778370589017868,0.26261910796165466,1.2747873067855835,0.5259971022605896,1.0979241132736206,0.6830683350563049
12,0.1756315678358078,0.25864699482917786,1.1844373941421509,0.4666267931461334,1.0284671783447266,0.4917631447315216
13,0.1567600965499878,0.28919854760169983,1.1568399667739868,0.462104856967926,0.9810882806777954,0.5886130928993225
14,0.16417820751667023,0.2726041376590729,1.11862313747406,0.5617867708206177,0.93752521276474,0.6360700130462646
15,0.14102429151535034,0.28696882724761963,1.0886647701263428,0.6056427359580994,0.8963639140129089,0.6947761178016663
16,0.2532321810722351,0.41974011063575745,1.0441856384277344,0.5237307548522949,0.8862850069999695,0.6661005020141602
17,0.22475148737430573,0.2618620693683624,1.0399736166000366,0.5253785848617554,0.8508793711662292,0.6311923861503601
18,0.18908581137657166,0.2582901418209076,0.9663483500480652,0.7911165356636047,0.8235918283462524,0.7086167931556702
19,0.18518845736980438,0.26204007863998413,0.978241503238678,0.6929712891578674,0.7742908000946045,0.7099974751472473
20,0.16575829684734344,0.27318862080574036,0.9549992084503174,0.6456397175788879,0.7436502575874329,0.7764524817466736
21,0.1594630926847458,0.2999911308288574,0.903972327709198,0.7030083537101746,0.7427554130554199,0.7426843047142029
22,0.15283098816871643,0.2613481879234314,0.8750448822975159,0.6738228797912598,0.6965890526771545,0.7557277083396912
23,0.14181502163410187,0.28019189834594727,0.8618237972259521,0.7618748545646667,0.6714827418327332,0.7600733637809753
24,0.12628644704818726,0.29124394059181213,0.8405820727348328,0.6785261631011963,0.6669135689735413,0.7862673401832581
25,0.12847669422626495,0.28408852219581604,0.8081901669502258,0.6698267459869385,0.615075945854187,0.6980185508728027
26,0.11836585402488708,0.2828873097896576,0.7919440865516663,0.7301158905029297,0.6164008378982544,0.7697755694389343
27,0.10817164927721024,0.2737293541431427,0.761497437953949,0.8156846165657043,0.5728135108947754,0.7179746031761169
28,0.10199341922998428,0.3508208990097046,0.7459848523139954,0.7821738123893738,0.581322968006134,0.7827327847480774
29,0.26077452301979065,0.2385106235742569,0.7410321831703186,0.7939925789833069,0.5663391947746277,0.9426562786102295
30,0.20894460380077362,0.24326832592487335,0.7044452428817749,0.9651914238929749,0.5210124254226685,0.8749580383300781
31,0.17808695137500763,0.2445257604122162,0.6927032470703125,0.7845491170883179,0.5101021528244019,0.8650904893875122
32,0.17582255601882935,0.24239958822727203,0.6691692471504211,0.8088629841804504,0.5137432813644409,1.0231367349624634
33,0.14993418753147125,0.25252410769462585,0.6466197967529297,0.7866859436035156,0.49689358472824097,0.9435295462608337
34,0.14556172490119934,0.25178369879722595,0.6223579049110413,1.1130454540252686,0.47036275267601013,1.1564186811447144
35,0.13086441159248352,0.28000321984291077,0.6203309297561646,0.908649742603302,0.46629950404167175,0.9542295336723328
36,0.12691465020179749,0.2600841224193573,0.611425518989563,0.8229488134384155,0.2997986078262329,0.8866332769393921
37,0.12297434359788895,0.2784348726272583,0.5854365825653076,0.8096861243247986,0.30720046162605286,0.8125842809677124
38,0.11209331452846527,0.28267961740493774,0.570656955242157,0.7782568335533142,0.30249807238578796,0.8669151663780212
39,0.10217444598674774,0.2652490437030792,0.5396584868431091,1.0039775371551514,0.27685755491256714,0.883962094783783
40,0.24278676509857178,0.24461665749549866,0.5529746413230896,0.9284736514091492,0.28093579411506653,0.8901892304420471
41,0.19471023976802826,0.24359025061130524,0.49812617897987366,1.0845593214035034,0.26335835456848145,0.8935984373092651
42,0.1771477460861206,0.2416568249464035,0.5116958022117615,0.9047197103500366,0.26346948742866516,0.8159646391868591
43,0.15905936062335968,0.2414950281381607,0.48457440733909607,0.9238760471343994,0.25514864921569824,1.0507891178131104
44,0.1438031643629074,0.24102282524108887,0.4861413538455963,0.8795236945152283,0.23941665887832642,1.0192697048187256
45,0.13272470235824585,0.2463144063949585,0.45208609104156494,1.1138691902160645,0.2463257908821106,1.055036187171936
46,0.12236182391643524,0.2623114287853241,0.4548906981945038,1.0072532892227173,0.2232472449541092,0.917292058467865
47,0.1181187555193901,0.2509748041629791,0.44279685616493225,0.8345624804496765,0.2229943573474884,1.1487618684768677
48,0.10524788498878479,0.2735128104686737,0.41799265146255493,1.0589356422424316,0.2796981632709503,1.033746600151062
49,0.10118516534566879,0.27514949440956116,0.43774691224098206,0.9802883863449097,0.26333677768707275,1.1187330484390259
50,0.09374669939279556,0.2654074430465698,0.4267306625843048,1.117353081703186,0.24070242047309875,1.1171094179153442
51,0.09478587657213211,0.2648213803768158,0.41309279203414917,0.8890489339828491,0.24116073548793793,1.0796939134597778
52,0.08329368382692337,0.2692476212978363,0.39348462224006653,1.071642279624939,0.2292277067899704,1.1726933717727661
53,0.07869832217693329,0.26681193709373474,0.3770037889480591,1.299889326095581,0.21364325284957886,1.1318249702453613
54,0.07721683382987976,0.27380192279815674,0.36651110649108887,1.2251231670379639,0.21481910347938538,1.0849446058273315
55,0.24572084844112396,0.23757874965667725,0.3652971088886261,1.0416580438613892,0.20957566797733307,1.1745378971099854
56,0.1943165808916092,0.2510746717453003,0.34939825534820557,1.2129504680633545,0.20245447754859924,1.0548030138015747
57,0.16416579484939575,0.26041314005851746,0.36599427461624146,1.1260287761688232,0.20184335112571716,1.1114282608032227
58,0.1525631844997406,0.23535802960395813,0.3314533531665802,1.264269471168518,0.19261124730110168,1.2935880422592163
59,0.13095766305923462,0.23857803642749786,0.35265275835990906,0.9870976209640503,0.2047768384218216,1.0934648513793945
60,0.1188812404870987,0.24388302862644196,0.3203454315662384,1.4436596632003784,0.18973742425441742,1.096925973892212
61,0.1091415211558342,0.2521092891693115,0.32909277081489563,1.2401089668273926,0.1891752928495407,0.9741763472557068
62,0.10393834859132767,0.25011250376701355,0.3124947249889374,1.0407416820526123,0.17582041025161743,1.0939394235610962
63,0.09522326290607452,0.2512587606906891,0.3224566578865051,1.0559369325637817,0.1703149527311325,0.9212405681610107
64,0.09580352902412415,0.25502097606658936,0.29078763723373413,1.181881070137024,0.1718057245016098,0.9180232882499695
65,0.08499082922935486,0.268474280834198,0.3271055221557617,1.1889697313308716,0.16322040557861328,1.011589765548706
66,0.08195541799068451,0.2806969881057739,0.2893132269382477,1.1872750520706177,0.16061164438724518,1.1488696336746216
67,0.08020815998315811,0.25797754526138306,0.2926543354988098,1.1476702690124512,0.15373565256595612,0.9025858044624329
68,0.07329979538917542,0.27506834268569946,0.2858075499534607,1.2475863695144653,0.154546856880188,0.9305639266967773
69,0.22906330227851868,0.23499777913093567,0.27880722284317017,1.2086254358291626,0.1507236808538437,0.9711468815803528
70,0.17522135376930237,0.23759715259075165,0.2815541923046112,1.406383752822876,0.14617358148097992,1.1644235849380493
71,0.15112541615962982,0.22952619194984436,0.2643001973628998,1.21664297580719,0.1404794305562973,1.0959535837173462
72,0.12723739445209503,0.25673189759254456,0.2703131139278412,1.3251286745071411,0.13877534866333008,1.1177139282226562
73,0.11291644722223282,0.23615553975105286,0.2736142873764038,1.186079502105713,0.13758373260498047,0.9689667224884033
74,0.10093414038419724,0.23971010744571686,0.2665072977542877,1.2323455810546875,0.13399742543697357,1.0875012874603271
75,0.09912681579589844,0.23637507855892181,0.2510474920272827,1.1594958305358887,0.13001489639282227,1.115695595741272
76,0.08704358339309692,0.2393704354763031,0.2614154517650604,1.329006314277649,0.12832383811473846,0.8671452403068542
77,0.08361785858869553,0.24512024223804474,0.24016162753105164,1.1509547233581543,0.12585213780403137,1.0158946514129639
78,0.07853154093027115,0.24432460963726044,0.25686201453208923,1.2071133852005005,0.12469583749771118,1.0097343921661377
79,0.07728496938943863,0.24520820379257202,0.23939672112464905,1.2584407329559326,0.11717113852500916,1.019951343536377
80,0.06973974406719208,0.25404244661331177,0.24277275800704956,1.27183997631073,0.12210801243782043,1.0033491849899292
81,0.06892524659633636,0.25127094984054565,0.23006226122379303,1.300086259841919,0.11340023577213287,1.0414698123931885
82,0.24376362562179565,0.22907613217830658,0.23309706151485443,1.0887304544448853,0.11504870653152466,1.1522265672683716
83,0.18891051411628723,0.23159728944301605,0.23312033712863922,1.4456071853637695,0.1115005612373352,1.1806926727294922
84,0.16081175208091736,0.22972117364406586,0.2274663895368576,1.4657062292099,0.1111573800444603,1.0652124881744385
85,0.13610567152500153,0.2461378574371338,0.223735511302948,1.3585134744644165,0.10583183914422989,1.0946253538131714
86,0.1193535104393959,0.2393956482410431,0.22810550034046173,1.5152695178985596,0.10601135343313217,1.1022014617919922
87,0.11111736297607422,0.23670661449432373,0.2048916518688202,1.2454674243927002,0.14332321286201477,0.9767439961433411
88,0.10114435106515884,0.23628604412078857,0.2152547985315323,1.394821047782898,0.1265387386083603,0.940270185470581
89,0.09092123061418533,0.24420508742332458,0.2084662765264511,1.4520007371902466,0.1259123682975769,1.1644136905670166
90,0.091341033577919,0.24529793858528137,0.21354885399341583,1.2654253244400024,0.12178262323141098,1.1618707180023193
91,0.08431453257799149,0.24029693007469177,0.20229730010032654,1.2534903287887573,0.11350620537996292,1.0749205350875854
92,0.07418399304151535,0.24640002846717834,0.20275996625423431,1.522433876991272,0.11041102558374405,0.9301118850708008
93,0.1925484985113144,0.22946985065937042,0.22543367743492126,1.365967869758606,0.11035366356372833,1.0843056440353394
94,0.13937215507030487,0.23021183907985687,0.2202075570821762,1.428404688835144,0.10748370736837387,1.1606972217559814
95,0.12490526586771011,0.24352847039699554,0.20855027437210083,1.3972437381744385,0.10550332069396973,0.9432730674743652
96,0.10596481710672379,0.2510497272014618,0.20613668859004974,1.3906439542770386,0.0979328379034996,1.0857044458389282
97,0.09618919342756271,0.24265776574611664,0.20624268054962158,1.4789761304855347,0.10195539146661758,1.1086320877075195
98,0.08822595328092575,0.23692665994167328,0.19231124222278595,1.2438651323318481,0.09862138330936432,0.9889228940010071
99,0.08152184635400772,0.25477632880210876,0.19094890356063843,1.464287519454956,0.09440821409225464,1.12654709815979
100,0.07753803580999374,0.24495376646518707,0.19531725347042084,1.381392478942871,0.09289909154176712,1.227290391921997
101,0.07290413230657578,0.24711813032627106,0.1863819807767868,1.3054832220077515,0.0937306135892868,1.1332197189331055
102,0.06900563836097717,0.2436661571264267,0.19206303358078003,1.3503918647766113,0.09025224298238754,1.0993646383285522
103,0.06592806428670883,0.25795528292655945,0.18288841843605042,1.476112961769104,0.12017360329627991,1.1454107761383057
104,0.22791092097759247,0.22931590676307678,0.18301023542881012,1.4770971536636353,0.10771887004375458,1.167092204093933
105,0.15998412668704987,0.22524042427539825,0.1787814497947693,1.4154727458953857,0.10403744876384735,1.0248955488204956
106,0.13946746289730072,0.2272711545228958,0.17379209399223328,1.513316035270691,0.0988333597779274,1.2027482986450195
107,0.12112115323543549,0.23307591676712036,0.1740383505821228,1.4154752492904663,0.0965326651930809,1.065937876701355
108,0.10614857822656631,0.2342907190322876,0.16791048645973206,1.425522804260254,0.09282077848911285,1.0173150300979614
109,0.09820999950170517,0.2357609122991562,0.19165194034576416,1.4355063438415527,0.09315764158964157,0.9804762601852417
110,0.087934710085392,0.26136958599090576,0.171698659658432,1.404548168182373,0.08639375120401382,1.0864373445510864
111,0.08212608098983765,0.24524691700935364,0.1702289879322052,1.5195820331573486,0.08595441281795502,1.1978435516357422
112,0.07890322804450989,0.2417043000459671,0.17455250024795532,1.4176065921783447,0.08487718552350998,1.2595148086547852
113,0.07265838235616684,0.25952768325805664,0.16085059940814972,1.7129215002059937,0.08075308799743652,1.1422935724258423
114,0.06897579878568649,0.2502395510673523,0.16063262522220612,1.5246284008026123,0.08326985687017441,1.1356061697006226
115,0.06918603181838989,0.2449452430009842,0.1663917452096939,1.5318983793258667,0.07803059369325638,0.9070919156074524
116,0.20211544632911682,0.2190069854259491,0.16083721816539764,1.385331630706787,0.0793592557311058,1.073296308517456
117,0.1494007706642151,0.22453269362449646,0.16227410733699799,1.675342321395874,0.07953927665948868,1.0562119483947754
118,0.12787458300590515,0.22202584147453308,0.15136104822158813,1.8101882934570312,0.0794043093919754,1.0123405456542969
119,0.11032522469758987,0.22832858562469482,0.15908153355121613,1.607556939125061,0.07429561764001846,1.2315974235534668
120,0.10025469213724136,0.2561890184879303,0.15275977551937103,1.7794731855392456,0.07609206438064575,1.1392967700958252
121,0.08679373562335968,0.252005398273468,0.15419591963291168,1.4296224117279053,0.07548848539590836,1.1621057987213135
122,0.08033093810081482,0.24735742807388306,0.15124870836734772,1.5420241355895996,0.07223273068666458,1.0643045902252197
123,0.07763531804084778,0.24528133869171143,0.1483423113822937,1.4525456428527832,0.07451086491346359,1.164626955986023
124,0.07525144517421722,0.23274987936019897,0.14597663283348083,1.5226777791976929,0.06829903274774551,1.1640769243240356
125,0.06754852086305618,0.2316516935825348,0.14081287384033203,1.6950675249099731,0.06988057494163513,1.0850518941879272
126,0.06296034902334213,0.24888873100280762,0.1459522545337677,1.6233328580856323,0.10251998901367188,1.0363948345184326
127,,,0.15180447697639465,1.5278445482254028,0.08516696095466614,0.9498364925384521
128,,,0.14804303646087646,1.530156135559082,0.08484695851802826,0.9898282885551453
129,,,0.13905462622642517,1.4474751949310303,0.08285961300134659,1.1177668571472168
130,,,0.14669093489646912,1.4603936672210693,0.07837320864200592,1.0368136167526245
131,,,0.14061607420444489,1.4667422771453857,0.07437152415513992,1.168610692024231
132,,,0.13623888790607452,1.5162901878356934,0.07360997051000595,1.070144534111023
133,,,0.13165277242660522,1.6332173347473145,0.07365386933088303,1.0863656997680664
134,,,0.1359196901321411,1.647329568862915,0.07117880880832672,1.17220139503479
135,,,0.1295747011899948,1.6272263526916504,0.0711597427725792,1.159683108329773
136,,,0.13195982575416565,1.6245579719543457,0.06613646447658539,1.1691538095474243
137,,,0.13387542963027954,1.608521580696106,0.06868298351764679,1.0908302068710327
138,,,0.1205153614282608,1.6105995178222656,0.09577547758817673,1.102696418762207
139,,,0.1273850053548813,1.403520107269287,0.08287113159894943,1.0762773752212524
140,,,0.12481562793254852,1.4662888050079346,0.07926204055547714,1.1265956163406372
141,,,0.12377092242240906,1.4642423391342163,0.0732324942946434,1.194983959197998
142,,,0.12280266731977463,1.6228152513504028,0.07340890169143677,1.1196852922439575
143,,,0.12460505217313766,1.6377930641174316,0.06880596280097961,1.0960935354232788
144,,,0.12007396668195724,1.543548345565796,0.0681551843881607,1.0171263217926025
145,,,0.12275125831365585,1.467206358909607,0.06452637165784836,1.223162293434143
146,,,0.11632618308067322,1.5463964939117432,0.0654577985405922,1.1633244752883911
147,,,0.11453152447938919,1.5780500173568726,0.06485773622989655,1.1382333040237427
148,,,0.11604481935501099,1.6375783681869507,0.058586977422237396,1.2039964199066162
149,,,0.11896108090877533,1.597632884979248,0.06305225193500519,1.2012966871261597
150,,,,,0.06325240433216095,1.158096432685852
151,,,,,0.05809488892555237,1.131486177444458
152,,,,,0.05615922063589096,1.162536382675171
153,,,,,0.056734129786491394,1.0267024040222168
154,,,,,0.058330658823251724,1.1387437582015991
